1.009456741549332515e+00	8.646045236423677283e-01	7.712315700178219435e-01	6.567924567971118455e-01	6.361222573886859966e-01	8.056529548191895262e-01	1.633575508490413331e+00	1.082062675661922269e+00	8.975218697102687049e-01	8.543217797631699195e-01	4.566952299239518953e-01	1.361940691279368787e+00	1.076187919306348384e+00	7.736447516033645444e-01
1.084704590343491093e+00	1.155436898941937907e+00	3.409726831146979720e-01	6.448732303268281951e-01	8.696282828984442936e-01	8.313605010078348734e-01	1.399788310020098070e+00	1.252553212860030074e+00	1.002748323337368408e+00	9.535500622457842024e-01	5.207782141226965367e-01	1.251234290802958116e+00	5.425083132243491146e-01	8.351387305107108583e-01
8.478454532064787497e-01	9.864603477272703147e-01	5.849275605552407553e-01	9.156600055001559157e-01	7.757530761346739245e-01	6.789601326999324948e-01	4.273279523366176891e-01	9.645299070894701732e-01	1.051079060231586704e+00	8.119460050848462673e-01	6.633300925970799788e-01	9.502442967669594287e-01	9.450821460948466424e-01	7.581520267173803562e-01
9.443099326113393310e-01	4.272222606353910379e-01	4.647596471694246389e-01	1.003399366211884525e+00	8.265950984835612747e-01	1.026849522003620896e+00	1.349403263185951163e+00	9.311600993098160250e-01	8.213320559704948565e-01	9.735275091258595026e-01	5.590013268683601266e-01	9.026745120388730559e-01	1.109473626218991926e+00	8.465143834084920549e-01
1.019115535118772176e+00	1.349966513107677013e+00	1.007084428544528648e-01	7.764861288533669859e-01	4.281911696361712094e-01	9.806102595473066286e-01	1.696895676539099229e+00	9.254771712256762983e-01	7.398367537536426619e-01	1.088988471383199430e+00	2.570876598583800576e-01	8.429954993753375758e-01	9.512397833638897016e-01	9.865070950918634063e-01
9.483741139203080150e-01	8.745963521723908451e-01	1.195484186091523848e-01	7.654712081573742388e-01	3.658915355533166047e-01	8.221233081483410032e-01	1.379253704372654488e+00	1.456224477599104450e+00	7.486579815948084526e-01	1.187135565519856994e+00	3.349814866584116535e-01	9.382757362751347197e-01	7.295488517747383828e-01	8.686131532087594254e-01
9.186218223312430098e-01	7.872461054154272775e-01	1.948618079935611758e-01	7.835156668158290705e-01	4.206039466731146814e-01	6.573316845539528552e-01	1.388916001075978679e+00	8.671178878013615643e-01	6.557947144060396472e-01	1.162617437029386691e+00	4.838100238454065005e-01	8.584276304886578890e-01	5.721448487936179328e-01	7.565604226961526457e-01
9.627448239886301495e-01	6.752302032852905977e-01	3.721461356931554665e-01	8.149133002340476217e-01	5.173267580622047390e-01	6.748297311842554880e-01	1.163398113095508890e+00	8.905104237214638285e-01	9.116795972265510084e-01	1.053706292034266578e+00	6.406526738586266756e-01	7.867461647389984991e-01	5.702564804615255500e-01	5.243115765413175478e-01
9.179772400374841546e-01	5.517935741332782307e-01	7.510547258261180970e-01	8.296269673005219891e-01	6.497030060096976589e-01	8.236841559423259129e-01	9.207514153542659674e-01	1.219569203860128903e+00	7.882170258634293436e-01	1.030626880984360394e+00	3.792963302138360748e-01	7.726515969053124877e-01	6.747796961151161232e-01	4.817344685650024605e-01
9.869668958779534984e-01	6.348566054870697917e-01	6.561529716346408136e-01	8.325934734128730419e-01	4.718421961724480473e-01	9.441416177758321648e-01	1.007672667691752011e+00	1.087057816996805260e+00	7.193499484317036341e-01	6.454968827943095011e-01	3.843283901944923309e-01	7.251246854071204950e-01	9.631490525346818599e-01	4.616958761057523564e-01
9.876451220700075417e-01	6.488746110576343318e-01	4.719575060382208975e-01	7.388169685640788575e-01	4.745738913991439656e-01	9.462348212557968319e-01	9.054434181894991385e-01	8.411262090804842995e-01	6.531521151806548575e-01	5.565141104429386365e-01	3.296911384416178481e-01	6.623754049255969889e-01	1.008138007433872163e+00	4.039941184967713594e-01
6.994396868374639364e-01	8.195377586404939407e-01	4.395082164187851803e-01	4.707601889550387386e-01	4.655577603537600639e-01	9.442251020036793729e-01	2.518571630189965771e-01	4.684275619473059482e-01	4.066764232603897189e-01	8.592081578904133821e-01	3.582109210365285734e-01	5.746446390472259580e-01	9.765545291416573015e-01	3.773743058857695343e-01
6.908449903530518021e-01	6.216292667462769428e-01	3.473586499104061587e-01	6.397756257490244680e-01	4.591961794938943520e-01	9.489384329885867109e-01	2.887328777528430090e-01	5.867538359180717311e-01	2.645289077990062854e-01	1.161486373233484581e+00	5.091817235859951163e-01	4.860020673487826515e-01	9.118502217506408991e-01	3.669631904073808459e-01
8.109290421958254003e-01	8.240063175015032160e-01	2.385580348169315523e-01	6.873726376844752073e-01	4.350789844713516263e-01	9.030456043940452426e-01	2.062213810151153071e-01	9.206271139040235196e-01	1.040017972004868008e-01	1.002482894480512421e+00	5.305464731558171554e-01	6.814050985805131244e-01	6.209757774414627063e-01	5.153996634081255968e-01
8.670303639997272160e-01	3.976695417985322001e-01	1.024780400746612280e-01	5.736621364015046520e-01	4.664672749372353877e-01	9.664717210195310493e-01	3.480563074215376473e-01	1.160791527668962653e+00	2.560228495945259808e-01	7.549182063534742859e-01	4.039735658313404754e-01	7.237710161584436364e-01	4.833275563693922305e-01	3.476166700122580444e-01
