1.524893999957046997e+00	1.438187411308616603e+00	1.346802442495642183e+00	5.230616222709637553e-01	1.269723414798458849e+00	1.838968938708091194e+00	1.043620197408498207e+00
1.231737161326973862e+00	1.108410892552278870e+00	1.258141343937763557e+00	5.026940248088074270e-01	1.191022883108640684e+00	1.625610173884380449e+00	1.587295144341856590e+00
1.675204673153426249e+00	1.287011892321608952e+00	1.044699110393666253e+00	4.609937095241755656e-01	1.286362540677746136e+00	1.579558724970389738e+00	1.449734971227558233e+00
1.396100999600059733e+00	1.678356181551200477e+00	1.155990118940108946e+00	4.164220255818091854e-01	1.223265011852299855e+00	1.535212581239008500e+00	2.227409168786976590e+00
1.394760704474447444e+00	1.066373696108286140e+00	1.126231588055184751e+00	3.499245930711429309e-01	1.245156464149036468e+00	1.563278176858378554e+00	1.693720357597171100e+00
1.662437350971999406e+00	1.427947365680711345e+00	1.002794597911066177e+00	2.781767391274291845e-01	1.225339568747271013e+00	1.227852834703510698e+00	1.482662273036072564e+00
1.193478046029010420e+00	1.479701073225585084e+00	9.995026907806376926e-01	3.035110782585225264e-01	1.397856985103403282e+00	1.141947486405193501e+00	9.001365180276210687e-01
1.579628460455610339e+00	1.193359057171448079e+00	1.056859246613517822e+00	3.040207037339496265e-01	1.344505821519983879e+00	1.456872221221647612e+00	1.016855940513228029e+00
1.637876373557374476e+00	1.499038398313109033e+00	1.003351567446592485e+00	3.429994898314507323e-01	1.342869105222187942e+00	1.618373275455438076e+00	9.738574452858071995e-01
1.787987137258712611e+00	1.317884741609078203e+00	9.323522807106425780e-01	3.001410101796212482e-01	1.329708121445818625e+00	1.048758012188071076e+00	1.139832280647627982e+00
1.578225976071132575e+00	1.387031440483929901e+00	9.892374357424219555e-01	2.625152280997644083e-01	1.436988533700029880e+00	1.257235427489613366e+00	1.401485427934226813e+00
1.436400912498499105e+00	1.382274762687389691e+00	1.036563050203075376e+00	2.062722162900024747e-01	1.362954617485431230e+00	1.179409634695018472e+00	9.657453544175064186e-01
1.614179494958031924e+00	1.253920764223602546e+00	1.076873107054970857e+00	1.789342029097016340e-01	1.540222466409552737e+00	1.038464598700931774e+00	1.014728722349575118e+00
1.285201335171829884e+00	1.275900915916319045e+00	1.035091404840174256e+00	1.554303451800839730e-01	1.285843394678062968e+00	1.157075833672736254e+00	9.039272617139627597e-01
1.310492224712975551e+00	1.082321913632902977e+00	1.054348439162924089e+00	1.354993412446807988e-01	1.326054348481915834e+00	1.204744386262455391e+00	9.195681926554820640e-01
1.433583356866493075e+00	1.099247106987966127e+00	1.132248361475464371e+00	1.080445674404967998e-01	1.325749692677792746e+00	1.185495827669712510e+00	8.652975095060664312e-01
1.019119446259745487e+00	1.421243916112406858e+00	1.120638100014214489e+00	9.610023822169179442e-02	1.367516671360012204e+00	9.903537261721493401e-01	1.249493674317214920e+00
8.698072955292336372e-01	1.073491872789737789e+00	1.079457266400008386e+00	8.657988156637352883e-02	1.410571860821134171e+00	1.164648503131460622e+00	1.108093489718220193e+00
1.270903156468654593e+00	1.005206507153498796e+00	9.292118949918630744e-01	7.878734828923189548e-02	1.459720501548868787e+00	1.036998729049072754e+00	9.122007994670796593e-01
1.126335446897789083e+00	7.895445131988121368e-01	9.212357710029368540e-01	7.038210788799352524e-02	1.451944504504824707e+00	1.201028770872907270e+00	1.058321988524299595e+00
1.057838129056902998e+00	1.126917685040196293e+00	8.274905363780479250e-01	6.862253454572737887e-02	1.360243011853843553e+00	1.049073262582252974e+00	1.005967854906417269e+00
9.995172811352304176e-01	1.199823143457392494e+00	8.217082045576222793e-01	6.932590565884336198e-02	1.228286420211764707e+00	1.095838903819228882e+00	1.068509636635352145e+00
