1.207658436422813342e+00	1.002717053266310554e+00	1.350509926484074308e+00	1.134490758345811701e+00	1.303291166056268713e+00	1.784244864869022340e+00	1.270547344367193521e+00
1.148273957761360986e+00	1.009295369042443546e+00	1.309640180395958531e+00	9.441441421757146291e-01	1.223227652386035702e+00	1.689513679222743203e+00	1.176899163540023663e+00
1.094930482787697112e+00	1.007841046287661024e+00	1.310128895979496777e+00	1.019623339810405316e+00	1.185185721498622557e+00	1.621327123180579033e+00	1.221953906953296531e+00
1.079836955885908667e+00	9.040724758746815359e-01	1.205110431938877236e+00	9.733282071615559916e-01	1.162246409892707444e+00	1.538424894589053293e+00	1.116275962303206137e+00
1.042064743117770531e+00	8.357514806753475467e-01	1.231729281826755118e+00	9.255202974992158271e-01	1.061444906953441736e+00	1.429769678013799172e+00	1.054828700955411369e+00
1.036266076916715573e+00	8.645428122575404828e-01	1.218736581473444103e+00	8.725135292120406172e-01	1.103587521269318250e+00	1.365059838345265675e+00	1.102817020223791467e+00
9.383791322747511154e-01	8.232689454810966367e-01	1.190170477004687033e+00	8.864041246836157351e-01	1.073615534764982060e+00	1.350275064715757090e+00	1.061871132453031885e+00
8.888503196961906605e-01	8.198902328067809719e-01	1.169307930778184401e+00	7.885223721675815867e-01	1.011496499380788894e+00	1.203469151527114533e+00	1.020055200661718731e+00
9.196166013142738072e-01	8.019738864136465306e-01	1.182602229814948558e+00	8.429094767937429511e-01	1.009204514916376860e+00	1.259037153111766782e+00	1.108157841274297617e+00
8.041729445162373313e-01	8.096337573413429078e-01	1.150914471962625196e+00	6.498698412648141742e-01	9.120183430859378770e-01	1.161176777858977882e+00	1.013780266505409866e+00
7.642293883405892885e-01	7.457165921527320052e-01	1.063313540212552644e+00	7.237435650860548630e-01	8.165694013059560108e-01	1.056755306119233850e+00	9.929189781810306981e-01
7.850563223139646052e-01	7.131650441898677029e-01	1.025173259349905885e+00	5.788383700671740906e-01	8.475705306069941658e-01	1.036245488927609815e+00	9.766957205548782994e-01
7.334417464728834046e-01	6.917914035967265285e-01	9.799101638120568669e-01	6.483284279370483683e-01	8.508172780323923767e-01	8.833031588591521155e-01	9.272913110242840817e-01
7.600729499667897571e-01	6.534186328090827445e-01	1.044821700928918018e+00	7.059268227552792929e-01	8.245047908858422758e-01	9.340541386604823693e-01	9.944387289639213812e-01
7.802641665144660621e-01	7.030050649591709222e-01	1.075933436042005642e+00	6.742394054006370929e-01	7.574652424319380239e-01	9.496934142064022977e-01	9.252964029956990410e-01
7.097814966012659932e-01	6.752724259202089740e-01	9.853487627859430775e-01	6.328230677190606057e-01	7.796277307199889206e-01	9.306659565404495904e-01	9.659267598614212913e-01
7.596787350603035893e-01	6.255702797082798305e-01	9.679836583177200415e-01	6.559918073890090850e-01	7.230248870687547846e-01	8.207677878624797252e-01	9.229402863048075112e-01
6.802676728711399834e-01	6.750694465510715947e-01	8.885280311514912599e-01	5.312072073354988655e-01	6.831081009492134815e-01	7.239390634846317729e-01	9.117322144833152064e-01
7.134142634578444220e-01	6.118059096559419485e-01	9.069082365385585653e-01	5.977993021481402547e-01	6.758143597410637415e-01	8.090485374944003105e-01	9.107231157580027991e-01
7.003304177550258025e-01	5.727418770443309937e-01	8.380254015886279273e-01	5.348589010307509550e-01	6.948038180967504029e-01	7.761004592499345378e-01	8.868662082671451286e-01
6.185830010475273921e-01	6.037668791987822470e-01	8.375852142657980171e-01	6.325476842081383388e-01	6.441832150123181222e-01	7.421912751696941868e-01	9.160754364167027486e-01
