1.315090960219377880e+00	1.159666194622125612e+00	7.510246683406833768e-01	1.229321413301050603e+00	7.952727263634372656e-01	1.246181584065080283e+00	1.254321067248346910e+00	5.098861714855899008e-01	7.568597309085022262e-01	1.756576716844965969e+00	9.148397109981999398e-01	5.920208779112197117e-01	7.426059310815995573e-01	1.296646016923519440e+00	9.955011825581123741e-01	8.248020385562065959e-01
1.124459783261426482e+00	1.019427939163713548e+00	6.492729842570227339e-01	1.417232771101840871e+00	7.373471520786081257e-01	9.436132268034359560e-01	1.247851845188802544e+00	4.945772392427286723e-01	7.206537262300872770e-01	1.395703137408053962e+00	7.824955221408239625e-01	5.285380976109930184e-01	7.039942343081038167e-01	1.224622705643932274e+00	9.441677001504811262e-01	7.792519812395621859e-01
1.463101378625446314e+00	9.209127487964464676e-01	6.284259893390716778e-01	1.328413953911049772e+00	6.741904353023508989e-01	8.721877551632977177e-01	1.193883170311420328e+00	4.739248575887666237e-01	8.257318927181256374e-01	1.185640131139353182e+00	5.233624742242558581e-01	5.539594216191214837e-01	8.359943638522092657e-01	9.430632205514286603e-01	9.764292515228314429e-01	9.580280273962155091e-01
8.756186107923984441e-01	7.598149098526172374e-01	5.522376151756003271e-01	1.499178475472001448e+00	5.486357374276272791e-01	1.038476624739992138e+00	1.197797283103091859e+00	5.491986166903155553e-01	8.472401295736119442e-01	6.671909267926484643e-01	6.416860580021487293e-01	6.227117251314414625e-01	4.738952397108164294e-01	9.114353021000818345e-01	8.397699547620195437e-01	1.022734217420937064e+00
1.138470403586622881e+00	7.134866992269881525e-01	6.113742777758569558e-01	1.354775647274125916e+00	5.838520884119600129e-01	1.007424225242976146e+00	1.138188784401397369e+00	5.964909802575970588e-01	6.708273485167889350e-01	1.437195307483945861e+00	8.925747652568573054e-01	5.693218280099142659e-01	1.233991952694089234e+00	1.100163262393858199e+00	9.797381719542849199e-01	6.184296296174066621e-01
1.207671316683141649e+00	7.481159136487601780e-01	5.429866283340696320e-01	1.054340605597404279e+00	6.196760488224131169e-01	1.032675433425529921e+00	7.692835563042195179e-01	3.980019691272843607e-01	7.126616640803178360e-01	1.080029963891112388e+00	6.364047673599486643e-01	6.252452032495596779e-01	7.639220818680125813e-01	1.041431197974088452e+00	7.969841080909219055e-01	8.212425441695515582e-01
1.058541983909296436e+00	8.943686677189682799e-01	5.882550269664403864e-01	1.221477017131147980e+00	4.068825375090163732e-01	1.058435761118250884e+00	9.977500382381309096e-01	3.818185703946502807e-01	7.223495060886360175e-01	6.158893397701232786e-01	5.608856203314169786e-01	5.071378927333445308e-01	4.039391470813656904e-01	8.198601376376241090e-01	8.528709024155540774e-01	5.929301248729066387e-01
6.124785617727556142e-01	7.891929935421437836e-01	6.163093735308842192e-01	1.178334782141841730e+00	5.875403413324559176e-01	7.425714357549909606e-01	7.526970502603914648e-01	5.118474196177696944e-01	7.088015773880074200e-01	1.614087772177142055e+00	7.716109705831933896e-01	4.444881055940219095e-01	4.892964621493205435e-01	1.143741319456243355e+00	7.055858907092403820e-01	7.897425094988187455e-01
6.581416952588284852e-01	5.286227034118388124e-01	5.452660666569185688e-01	1.107106820876135655e+00	5.874939010343948054e-01	9.185748133029209006e-01	1.079529387628105574e+00	4.254096589878391121e-01	7.753820413711933757e-01	7.202983486391946188e-01	7.686075137118097977e-01	4.673405128080860282e-01	6.773179595933683794e-01	1.058317139617972247e+00	8.564011828126172343e-01	6.732007087846056947e-01
8.181463239213137006e-01	7.172718650527492024e-01	5.621135813563099548e-01	1.211418336110293037e+00	6.357486772067586500e-01	7.234047217452327372e-01	9.670368066893879622e-01	3.675192256434351434e-01	6.118212939828512331e-01	9.078511005723768346e-01	6.375922315418883768e-01	4.783677484400845059e-01	6.701343529739625104e-01	9.994476635003569642e-01	7.456534841870998687e-01	6.757746878860007023e-01
4.139771119619365392e-01	6.819089564772892187e-01	5.340947602097422253e-01	1.066782862556526545e+00	5.580521475869729686e-01	7.769154494445582593e-01	8.765367047506975595e-01	4.630997877621598757e-01	7.201237954257428964e-01	7.431317360213394174e-01	5.210223417704699100e-01	4.606695488825597873e-01	7.401624050857558146e-01	9.496580155047434912e-01	6.256005221258338356e-01	6.630534294026759756e-01
6.856880928718005475e-01	8.113209718578582308e-01	4.625677747570255405e-01	8.080619361827592328e-01	5.430887437157072561e-01	9.955223767714629357e-01	6.981687608876092632e-01	5.396744783929502409e-01	6.245423337162974153e-01	1.234511392214266090e+00	3.474294258434686422e-01	5.954866988110810722e-01	7.003820121621805450e-01	1.031046726379139189e+00	7.383548366496884841e-01	5.806578043088179708e-01
5.051381454525634140e-01	7.832074479094036645e-01	6.064786711132643671e-01	9.830630679877377931e-01	5.584277317621942904e-01	5.042163289885313038e-01	1.055357240977085720e+00	4.916334966327640665e-01	7.787709694505879909e-01	9.766477993077730124e-01	4.709405244389557321e-01	3.907235132842720171e-01	4.910974721110197283e-01	7.798697093014642645e-01	7.547253239970010963e-01	5.055849013836497541e-01
9.594146301347453720e-01	6.574557668187410719e-01	4.522533435538603763e-01	1.100410586164985549e+00	5.672955991616100979e-01	6.512234626828472539e-01	8.067155105673058380e-01	4.027047020556387413e-01	6.680083261605116451e-01	1.158054104546405449e+00	4.878850536883574396e-01	4.274180303889624222e-01	4.046995259310665616e-01	6.223827584348904374e-01	7.525062888609022060e-01	6.078246059508487509e-01
6.480672593612595289e-01	6.323911263475177069e-01	5.609994872193886373e-01	8.330740519912980258e-01	5.262441689405120693e-01	4.448781924742689076e-01	5.313926549781032849e-01	3.206343314634562125e-01	6.306079112917626350e-01	1.097679274527500359e+00	5.040795753827970183e-01	4.104423501216932224e-01	4.708799772536373385e-01	8.357198541524580859e-01	5.842308824158786162e-01	5.091417370355725280e-01
6.183079389166630246e-01	6.409958201185078641e-01	5.133190751897294124e-01	8.162467238486048604e-01	4.597760818378320846e-01	7.275084254701303932e-01	8.162557939687690167e-01	6.467103732384757997e-01	5.056945266166580355e-01	1.115236685363464542e+00	7.890674635509122847e-01	4.303754083085393756e-01	4.954299242013431304e-01	9.798741526061219842e-01	6.417510620625007656e-01	4.746109518602358301e-01
6.441363099501945522e-01	7.512640306971263282e-01	4.148318917322019739e-01	7.929284656918812457e-01	6.100793370303082552e-01	6.223711183492092180e-01	6.314431458996767610e-01	4.115005144116622438e-01	5.533674607292132785e-01	5.885265523754635852e-01	5.304142721962256113e-01	3.262357589790408352e-01	4.101649938985496568e-01	8.171647092833225212e-01	5.874809460290630891e-01	5.163843246299726353e-01
